place_id,place_name,region,category,verification_status,request_tier,image_file_name,tourist_name,tourist_name_en,captured_at,latitude,longitude,resolution
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-024,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:06,33.51293611111111,126.54939163888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-025,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:36,33.51308052777778,126.5495,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-026,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:37,33.51320552777778,126.54956666666666,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-028,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:40,33.51333888888889,126.54957222222222,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-029,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:41,33.51389997222222,126.54927777777777,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-030,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:43,33.514005527777776,126.5490138888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-031,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:45,33.51394441666667,126.54838888888888,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-032,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:48,33.51383608333333,126.54843330555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-033,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:36,33.51323330555555,126.54852219444444,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-034,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:37,33.51329719444445,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-035,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:37,33.513219416666665,126.54859444444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-036,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:39,33.5132,126.54860830555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-037,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:39,33.5132,126.54860830555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-038,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:38,33.51300275,126.54868611111111,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-039,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:39,33.512711083333336,126.54872497222222,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-040,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:40,33.512997194444445,126.5487,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-041,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:41,33.51292775,126.54868611111111,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-042,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:35,33.51377222222222,126.54833052777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-043,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:32,33.51373888888889,126.54790830555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-044,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:33,33.51352775,126.54793052777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-045,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:33,33.513625,126.5479388888889,6720*3360
